datetime,iter,ii,model_val,cal_val,physical_val
17/09/25 11:04:51,756,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:51,756,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:51,756,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:04:51,756,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:51,756,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:51,756,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:04:51,756,6,10,(np.float64(99.99903551243216), np.float64(9.999934490137758)),199.99838041380974
17/09/25 11:04:51,756,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:04:52,757,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:52,757,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:52,757,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:04:52,757,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:52,757,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:52,757,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:04:52,757,6,10,(np.float64(99.99940391390135), np.float64(9.999934490137758)),199.99874881527893
17/09/25 11:04:52,757,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:04:54,758,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:54,758,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:54,758,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:04:54,758,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:54,758,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:54,758,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:04:54,758,6,10,(np.float64(99.99963159853081), np.float64(9.999934490137758)),199.9989764999084
17/09/25 11:04:54,758,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:04:55,759,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:55,759,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:55,759,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:04:55,759,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:55,759,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:55,759,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:04:55,759,6,10,(np.float64(99.99977231537054), np.float64(9.999934490137758)),199.99911721674812
17/09/25 11:04:55,759,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:04:57,760,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:57,760,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:57,760,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:04:57,760,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:57,760,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:57,760,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:04:57,760,6,10,(np.float64(99.99985928316028), np.float64(9.999934490137758)),199.99920418453786
17/09/25 11:04:57,760,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:04:58,761,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:58,761,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:58,761,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:04:58,761,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:58,761,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:58,761,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:04:58,761,6,10,(np.float64(99.99991303221026), np.float64(9.999934490137758)),199.99925793358784
17/09/25 11:04:58,761,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:04:59,762,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:59,762,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:59,762,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:04:59,762,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:59,762,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:04:59,762,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:04:59,762,6,10,(np.float64(99.99994681875916), np.float64(9.999934490137758)),199.99929172013674
17/09/25 11:04:59,762,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:01,763,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:01,763,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:01,763,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:01,763,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:01,763,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:01,763,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:01,763,6,10,(np.float64(99.99994681875916), np.float64(3.207806463638655)),132.0780114551457
17/09/25 11:05:01,763,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:02,764,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:02,764,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:02,764,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:02,764,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:02,764,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:02,764,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:02,764,6,10,(np.float64(99.99994681875916), np.float64(5.802193536361344)),158.0218821823726
17/09/25 11:05:02,764,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:04,765,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:04,765,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:04,765,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:04,765,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:04,765,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:04,765,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:04,765,6,10,(np.float64(99.99994681875916), np.float64(7.405612927277311)),174.05607609153225
17/09/25 11:05:04,765,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:05,766,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:05,766,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:05,766,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:05,766,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:05,766,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:05,766,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:05,766,6,10,(np.float64(99.99994681875916), np.float64(8.396580609084033)),183.96575290959947
17/09/25 11:05:05,766,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:06,767,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:06,767,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:06,767,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:06,767,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:06,767,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:06,767,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:06,767,6,10,(np.float64(99.99994681875916), np.float64(9.009032318193277)),190.09027000069193
17/09/25 11:05:06,767,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:08,768,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:08,768,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:08,768,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:08,768,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:08,768,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:08,768,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:08,768,6,10,(np.float64(99.99994681875916), np.float64(9.387548290890756)),193.8754297276667
17/09/25 11:05:08,768,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:09,769,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:09,769,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:09,769,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:09,769,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:09,769,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:09,769,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:09,769,6,10,(np.float64(99.99994681875916), np.float64(9.621484027302524)),196.2147870917844
17/09/25 11:05:09,769,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:11,770,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:11,770,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:11,770,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:11,770,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:11,770,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:11,770,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:11,770,6,10,(np.float64(99.99994681875916), np.float64(9.766064263588232)),197.66058945464147
17/09/25 11:05:11,770,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:12,771,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:12,771,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:12,771,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:12,771,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:12,771,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:12,771,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:12,771,6,10,(np.float64(99.99994681875916), np.float64(9.855419763714291)),198.55414445590208
17/09/25 11:05:12,771,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:13,772,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:13,772,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:13,772,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:13,772,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:13,772,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:13,772,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:13,772,6,10,(np.float64(99.99994681875916), np.float64(9.910644499873941)),199.10639181749855
17/09/25 11:05:13,772,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:15,773,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:15,773,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:15,773,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:15,773,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:15,773,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:15,773,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:15,773,6,10,(np.float64(99.99994681875916), np.float64(9.94477526384035)),199.44769945716266
17/09/25 11:05:15,773,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:16,774,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:16,774,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:16,774,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:16,774,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:16,774,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:16,774,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:16,774,6,10,(np.float64(99.99994681875916), np.float64(9.96586923603359)),199.65863917909508
17/09/25 11:05:16,774,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:18,775,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:18,775,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:18,775,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:18,775,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:18,775,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:18,775,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:18,775,6,10,(np.float64(99.99994681875916), np.float64(9.97890602780676)),199.78900709682677
17/09/25 11:05:18,775,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:19,776,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:19,776,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:19,776,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:19,776,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:19,776,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:19,776,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:19,776,6,10,(np.float64(99.99994681875916), np.float64(9.986963208226832)),199.86957890102747
17/09/25 11:05:19,776,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:20,777,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:20,777,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:20,777,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:20,777,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:20,777,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:20,777,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:20,777,6,10,(np.float64(99.99994681875916), np.float64(9.991942819579927)),199.91937501455843
17/09/25 11:05:20,777,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:22,778,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:22,778,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:22,778,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:22,778,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:22,778,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:22,778,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:22,778,6,10,(np.float64(99.99994681875916), np.float64(9.995020388646905)),199.95015070522822
17/09/25 11:05:22,778,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:23,779,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:23,779,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:23,779,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:23,779,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:23,779,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:23,779,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:23,779,6,10,(np.float64(99.99994681875916), np.float64(9.996922430933022)),199.96917112808939
17/09/25 11:05:23,779,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:25,780,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:25,780,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:25,780,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:25,780,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:25,780,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:25,780,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:25,780,6,10,(np.float64(99.99994681875916), np.float64(9.998097957713883)),199.980926395898
17/09/25 11:05:25,780,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:26,781,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:26,781,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:26,781,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:26,781,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:26,781,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:26,781,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:26,781,6,10,(np.float64(99.99994681875916), np.float64(9.99882447321914)),199.98819155095055
17/09/25 11:05:26,781,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:28,782,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:28,782,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:28,782,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:28,782,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:28,782,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:28,782,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:28,782,6,10,(np.float64(99.99994681875916), np.float64(9.999273484494744)),199.9926816637066
17/09/25 11:05:28,782,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:29,783,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:29,783,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:29,783,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:29,783,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:29,783,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:29,783,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:29,783,6,10,(np.float64(99.99994681875916), np.float64(9.999550988724398)),199.99545670600313
17/09/25 11:05:29,783,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:30,784,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:30,784,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:30,784,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:30,784,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:30,784,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:30,784,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:30,784,6,10,(np.float64(99.99994681875916), np.float64(9.999722495770346)),199.9971717764626
17/09/25 11:05:30,784,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:32,785,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:32,785,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:32,785,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:32,785,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:32,785,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:32,785,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:32,785,6,10,(np.float64(99.99994681875916), np.float64(9.999828492954052)),199.99823174829967
17/09/25 11:05:32,785,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:33,786,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:33,786,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:33,786,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:33,786,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:33,786,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:33,786,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:33,786,6,10,(np.float64(99.99994681875916), np.float64(9.999894002816294)),199.9988868469221
17/09/25 11:05:33,786,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:35,787,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:35,787,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:35,787,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:05:35,787,3,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:35,787,4,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:35,787,5,10,(np.float64(99.99994682037561), np.float64(9.999934490137758)),199.9992917217532
17/09/25 11:05:35,787,6,10,(np.float64(99.99994681875916), np.float64(9.999934490137758)),199.99929172013674
17/09/25 11:05:35,787,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:05:36,788,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:05:36,788,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
